:START_ID,:END_ID,:TYPE,display_relation
16593,14477,drug_drug,synergistic interaction
16593,15621,drug_drug,synergistic interaction
16593,15026,drug_drug,synergistic interaction
16593,14800,drug_drug,synergistic interaction
16593,14203,drug_drug,synergistic interaction
16593,14221,drug_drug,synergistic interaction
16593,14943,drug_drug,synergistic interaction
16593,14685,drug_drug,synergistic interaction
16593,14268,drug_drug,synergistic interaction
16593,15467,drug_drug,synergistic interaction
16593,14670,drug_drug,synergistic interaction
16593,14151,drug_drug,synergistic interaction
16593,15435,drug_drug,synergistic interaction
16593,14149,drug_drug,synergistic interaction
16593,14235,drug_drug,synergistic interaction
16593,14270,drug_drug,synergistic interaction
16593,15507,drug_drug,synergistic interaction
16593,14058,drug_drug,synergistic interaction
16593,14481,drug_drug,synergistic interaction
16593,14483,drug_drug,synergistic interaction
16593,33575,contraindication,contraindication
16593,29113,contraindication,contraindication
16593,36253,contraindication,contraindication
16593,14229,drug_drug,synergistic interaction
13830,28208,disease_protein,associated with
13830,33575,disease_protein,associated with
1592,213,protein_protein,ppi
1592,8277,protein_protein,ppi
1592,23368,phenotype_protein,associated with
1592,28552,disease_protein,associated with
1592,30877,disease_protein,associated with
1592,29113,disease_protein,associated with
28384,84952,disease_phenotype_positive,phenotype present
28384,22952,disease_phenotype_positive,phenotype present
28384,22759,disease_phenotype_positive,phenotype present
28384,23158,disease_phenotype_positive,phenotype present
28384,22585,disease_phenotype_positive,phenotype present
35496,29562,disease_disease,parent-child
1122,194,protein_protein,ppi
1122,6453,protein_protein,ppi
1122,566,protein_protein,ppi
1122,772,protein_protein,ppi
1122,34264,protein_protein,ppi
1122,6729,protein_protein,ppi
1122,23368,phenotype_protein,associated with
1122,22483,phenotype_protein,associated with
1122,24199,phenotype_protein,associated with
1122,28208,disease_protein,associated with
1122,33575,disease_protein,associated with
4732,23000,phenotype_protein,associated with
4732,28208,disease_protein,associated with
4732,33575,disease_protein,associated with
62146,28208,exposure_disease,linked to
20349,14115,drug_drug,synergistic interaction
20349,14242,drug_drug,synergistic interaction
20349,15167,drug_drug,synergistic interaction
20349,15986,drug_drug,synergistic interaction
20349,15987,drug_drug,synergistic interaction
20349,14340,drug_drug,synergistic interaction
20349,15774,drug_drug,synergistic interaction
20349,14131,drug_drug,synergistic interaction
20349,14158,drug_drug,synergistic interaction
20349,14238,drug_drug,synergistic interaction
20349,14061,drug_drug,synergistic interaction
20349,33575,contraindication,contraindication
20349,29113,contraindication,contraindication
20349,35764,contraindication,contraindication
14280,23158,drug_effect,side effect
14280,23000,drug_effect,side effect
14280,23101,drug_effect,side effect
14280,23157,drug_effect,side effect
14280,24475,drug_effect,side effect
14280,22939,drug_effect,side effect
14280,23544,drug_effect,side effect
14280,24423,drug_effect,side effect
14280,22380,drug_effect,side effect
14280,85002,drug_effect,side effect
14280,24952,drug_effect,side effect
14280,22718,drug_effect,side effect
14280,22530,drug_effect,side effect
14280,26162,drug_effect,side effect
14280,22304,drug_effect,side effect
14280,23864,drug_effect,side effect
14280,23002,drug_effect,side effect
14280,23844,drug_effect,side effect
14280,22953,drug_effect,side effect
14280,84363,drug_effect,side effect
14280,22419,drug_effect,side effect
14280,22585,drug_effect,side effect
14280,84512,drug_effect,side effect
14280,14176,drug_drug,synergistic interaction
14280,15074,drug_drug,synergistic interaction
14280,14884,drug_drug,synergistic interaction
14280,15119,drug_drug,synergistic interaction
14280,14208,drug_drug,synergistic interaction
14280,14476,drug_drug,synergistic interaction
14280,14477,drug_drug,synergistic interaction
14280,14342,drug_drug,synergistic interaction
14280,19222,drug_drug,synergistic interaction
14280,14424,drug_drug,synergistic interaction
14280,20304,drug_drug,synergistic interaction
14280,14115,drug_drug,synergistic interaction
14280,20349,drug_drug,synergistic interaction
14280,15026,drug_drug,synergistic interaction
14280,15621,drug_drug,synergistic interaction
14280,14800,drug_drug,synergistic interaction
14280,20302,drug_drug,synergistic interaction
14280,14203,drug_drug,synergistic interaction
14280,14221,drug_drug,synergistic interaction
14280,14943,drug_drug,synergistic interaction
14280,14685,drug_drug,synergistic interaction
14280,14670,drug_drug,synergistic interaction
14280,15467,drug_drug,synergistic interaction
14280,14268,drug_drug,synergistic interaction
14280,14151,drug_drug,synergistic interaction
14280,15435,drug_drug,synergistic interaction
14280,14149,drug_drug,synergistic interaction
14280,17950,drug_drug,synergistic interaction
14280,14276,drug_drug,synergistic interaction
14280,14783,drug_drug,synergistic interaction
14280,14032,drug_drug,synergistic interaction
14280,14033,drug_drug,synergistic interaction
14280,14034,drug_drug,synergistic interaction
14280,14017,drug_drug,synergistic interaction
14280,15079,drug_drug,synergistic interaction
14280,14161,drug_drug,synergistic interaction
14280,15064,drug_drug,synergistic interaction
14280,14024,drug_drug,synergistic interaction
14280,14019,drug_drug,synergistic interaction
14280,15003,drug_drug,synergistic interaction
14280,14030,drug_drug,synergistic interaction
14280,14269,drug_drug,synergistic interaction
14280,14251,drug_drug,synergistic interaction
14280,14207,drug_drug,synergistic interaction
14280,14956,drug_drug,synergistic interaction
14280,14792,drug_drug,synergistic interaction
14280,14975,drug_drug,synergistic interaction
14280,15077,drug_drug,synergistic interaction
14280,15428,drug_drug,synergistic interaction
14280,14762,drug_drug,synergistic interaction
14280,16788,drug_drug,synergistic interaction
14280,16793,drug_drug,synergistic interaction
14280,14023,drug_drug,synergistic interaction
14280,15012,drug_drug,synergistic interaction
14280,18959,drug_drug,synergistic interaction
14280,15539,drug_drug,synergistic interaction
14280,15176,drug_drug,synergistic interaction
14280,15187,drug_drug,synergistic interaction
14280,14235,drug_drug,synergistic interaction
14280,14814,drug_drug,synergistic interaction
14280,14270,drug_drug,synergistic interaction
14280,15507,drug_drug,synergistic interaction
14280,14058,drug_drug,synergistic interaction
14280,14481,drug_drug,synergistic interaction
14280,14211,drug_drug,synergistic interaction
14280,14483,drug_drug,synergistic interaction
14280,16376,drug_drug,synergistic interaction
14280,15130,drug_drug,synergistic interaction
14280,14242,drug_drug,synergistic interaction
14280,15987,drug_drug,synergistic interaction
14280,14340,drug_drug,synergistic interaction
14280,15986,drug_drug,synergistic interaction
14280,15167,drug_drug,synergistic interaction
14280,15774,drug_drug,synergistic interaction
14280,14131,drug_drug,synergistic interaction
14280,14158,drug_drug,synergistic interaction
14280,14238,drug_drug,synergistic interaction
14280,14061,drug_drug,synergistic interaction
14280,35764,contraindication,contraindication
14280,39203,contraindication,contraindication
14280,28208,indication,indication
14280,33575,indication,indication
14280,2481,drug_protein,target
14280,7568,drug_protein,target
14280,13257,drug_protein,target
14280,14603,drug_drug,synergistic interaction
14280,14966,drug_drug,synergistic interaction
14280,14215,drug_drug,synergistic interaction
14280,15778,drug_drug,synergistic interaction
14280,14605,drug_drug,synergistic interaction
14280,14222,drug_drug,synergistic interaction
14280,14229,drug_drug,synergistic interaction
14280,14166,drug_drug,synergistic interaction
14280,14993,drug_drug,synergistic interaction
14280,14369,drug_drug,synergistic interaction
14280,14141,drug_drug,synergistic interaction
14280,15769,drug_drug,synergistic interaction
14280,14880,drug_drug,synergistic interaction
14280,14306,drug_drug,synergistic interaction
14280,14813,drug_drug,synergistic interaction
14280,15770,drug_drug,synergistic interaction
14280,14259,drug_drug,synergistic interaction
14280,15501,drug_drug,synergistic interaction
14280,15373,drug_drug,synergistic interaction
14280,14198,drug_drug,synergistic interaction
14280,14784,drug_drug,synergistic interaction
14280,15093,drug_drug,synergistic interaction
14280,14237,drug_drug,synergistic interaction
14280,14380,drug_drug,synergistic interaction
14280,14387,drug_drug,synergistic interaction
14280,15201,drug_drug,synergistic interaction
14280,15078,drug_drug,synergistic interaction
14280,14272,drug_drug,synergistic interaction
14280,14980,drug_drug,synergistic interaction
14280,15274,drug_drug,synergistic interaction
14924,15484,drug_drug,synergistic interaction
14924,15074,drug_drug,synergistic interaction
14924,14884,drug_drug,synergistic interaction
14924,15119,drug_drug,synergistic interaction
14924,14208,drug_drug,synergistic interaction
14924,14476,drug_drug,synergistic interaction
14924,14477,drug_drug,synergistic interaction
14924,14342,drug_drug,synergistic interaction
14924,19222,drug_drug,synergistic interaction
14924,14424,drug_drug,synergistic interaction
14924,20304,drug_drug,synergistic interaction
14924,15621,drug_drug,synergistic interaction
14924,14203,drug_drug,synergistic interaction
14924,15435,drug_drug,synergistic interaction
14924,14149,drug_drug,synergistic interaction
14924,17950,drug_drug,synergistic interaction
14924,14276,drug_drug,synergistic interaction
14924,14034,drug_drug,synergistic interaction
14924,15295,drug_drug,synergistic interaction
14924,15079,drug_drug,synergistic interaction
14924,14161,drug_drug,synergistic interaction
14924,14024,drug_drug,synergistic interaction
14924,14956,drug_drug,synergistic interaction
14924,14792,drug_drug,synergistic interaction
14924,14762,drug_drug,synergistic interaction
14924,16788,drug_drug,synergistic interaction
14924,16793,drug_drug,synergistic interaction
14924,14235,drug_drug,synergistic interaction
14924,14481,drug_drug,synergistic interaction
14924,14483,drug_drug,synergistic interaction
14924,36376,indication,indication
14924,14242,drug_drug,synergistic interaction
14924,15987,drug_drug,synergistic interaction
14924,14340,drug_drug,synergistic interaction
14924,15986,drug_drug,synergistic interaction
14924,15167,drug_drug,synergistic interaction
14924,15774,drug_drug,synergistic interaction
14924,14131,drug_drug,synergistic interaction
14924,14158,drug_drug,synergistic interaction
14924,14238,drug_drug,synergistic interaction
14924,14061,drug_drug,synergistic interaction
14924,33575,contraindication,contraindication
14924,29113,contraindication,contraindication
14924,35764,contraindication,contraindication
14924,7568,drug_protein,target
14924,14589,drug_drug,synergistic interaction
14924,16802,drug_drug,synergistic interaction
14924,17831,drug_drug,synergistic interaction
14924,14691,drug_drug,synergistic interaction
14924,14217,drug_drug,synergistic interaction
14924,17148,drug_drug,synergistic interaction
14924,14168,drug_drug,synergistic interaction
14924,14152,drug_drug,synergistic interaction
14924,17345,drug_drug,synergistic interaction
14924,20293,drug_drug,synergistic interaction
14924,15254,drug_drug,synergistic interaction
14924,14274,drug_drug,synergistic interaction
14924,14256,drug_drug,synergistic interaction
14924,15956,drug_drug,synergistic interaction
14924,15111,drug_drug,synergistic interaction
14924,15451,drug_drug,synergistic interaction
14924,15273,drug_drug,synergistic interaction
14924,14230,drug_drug,synergistic interaction
14924,16690,drug_drug,synergistic interaction
14924,14899,drug_drug,synergistic interaction
14924,14327,drug_drug,synergistic interaction
14924,17124,drug_drug,synergistic interaction
14924,17308,drug_drug,synergistic interaction
14924,25526,drug_effect,side effect
14924,24582,drug_effect,side effect
14924,23157,drug_effect,side effect
14924,22951,drug_effect,side effect
14924,22903,drug_effect,side effect
14924,23002,drug_effect,side effect
14924,85334,drug_effect,side effect
14924,23158,drug_effect,side effect
14924,22447,drug_effect,side effect
14924,85012,drug_effect,side effect
14924,25201,drug_effect,side effect
14924,22952,drug_effect,side effect
14924,14603,drug_drug,synergistic interaction
14924,14215,drug_drug,synergistic interaction
14924,15778,drug_drug,synergistic interaction
14924,14605,drug_drug,synergistic interaction
